relative_timestamp,real_timestamp,percentage_included
237,1770873335,74.48395061728395
238,1770873336,74.48395061728395
239,1770873337,75.11975308641975
240,1770873338,75.11975308641975
241,1770873339,75.76296296296296
242,1770873340,75.76296296296296
243,1770873341,76.3851851851852
244,1770873342,76.3851851851852
245,1770873343,77.00987654320987
246,1770873344,77.00987654320987
247,1770873345,77.65555555555555
248,1770873346,77.65555555555555
249,1770873347,78.28271604938271
250,1770873348,78.28271604938271
251,1770873349,78.91975308641975
252,1770873350,78.91975308641975
253,1770873351,79.55679012345679
254,1770873352,79.55679012345679
255,1770873353,80.18148148148148
256,1770873354,80.18148148148148
257,1770873355,80.80987654320988
258,1770873356,80.80987654320988
259,1770873357,81.45061728395062
260,1770873358,81.45061728395062
261,1770873359,82.07530864197531
262,1770873360,82.07530864197531
263,1770873361,82.71604938271605
264,1770873362,82.71604938271605
265,1770873363,83.34567901234567
266,1770873364,83.34567901234567
267,1770873365,83.97901234567901
268,1770873366,83.97901234567901
269,1770873367,84.60864197530864
270,1770873368,84.60864197530864
271,1770873369,85.23950617283951
272,1770873370,85.23950617283951
273,1770873371,85.87283950617284
274,1770873372,85.87283950617284
275,1770873373,86.52222222222223
276,1770873374,86.52222222222223
277,1770873375,87.14691358024692
278,1770873376,87.14691358024692
279,1770873377,87.77407407407406
280,1770873378,87.77407407407406
281,1770873379,88.40740740740742
282,1770873380,88.40740740740742
283,1770873381,89.04074074074074
284,1770873382,89.04074074074074
285,1770873383,89.67777777777778
286,1770873384,89.67777777777778
287,1770873385,90.31604938271605
288,1770873386,90.31604938271605
289,1770873387,90.94691358024691
290,1770873388,90.94691358024691
291,1770873389,91.57530864197531
292,1770873390,91.57530864197531
293,1770873391,92.20864197530865
294,1770873392,92.20864197530865
295,1770873393,92.83456790123456
296,1770873394,92.83456790123456
297,1770873395,93.46296296296296
298,1770873396,93.46296296296296
299,1770873397,94.10740740740741
300,1770873398,94.10740740740741
301,1770873399,94.73456790123457
302,1770873400,94.73456790123457
303,1770873401,95.36666666666666
304,1770873402,95.36666666666666
305,1770873403,95.99753086419753
306,1770873404,95.99753086419753
307,1770873405,96.63209876543209
308,1770873406,96.63209876543209
309,1770873407,97.2604938271605
310,1770873408,97.2604938271605
311,1770873409,97.90123456790123
312,1770873410,97.90123456790123
313,1770873411,98.53703703703704
314,1770873412,98.53703703703704
315,1770873413,99.1679012345679
316,1770873414,99.1679012345679
317,1770873415,99.79012345679013
318,1770873416,99.79012345679013
319,1770873417,100.0
