Timestamp,Namespace,Pod,CPU(m),RAM(Mi)
2026-02-12 04:12:55,default,op-node-fc4c5d564-dptkw,27,86
2026-02-12 04:12:55,default,op-rbuilder-d7bd8784c-4vphh,71,74
2026-02-12 04:12:55,default,rollup-boost-cb6c88c87-6qqtb,7,6
2026-02-12 04:12:55,default,validator-5c45f686bc-p6d5w,26,30
2026-02-12 04:12:55,testing,contender-85bb797bc8-x54s5,20,22
2026-02-12 04:13:05,default,beacon-85cbbc7d7b-dr7z,76,168
2026-02-12 04:13:05,default,el-584bddccc7-ljpwp,8,39
2026-02-12 04:13:05,default,op-batcher-7ddcb69467-jprj9,5,22
2026-02-12 04:13:05,default,op-geth-75f4676cdc-n84lh,39,90
2026-02-12 04:13:05,default,op-node-fc4c5d564-dptkw,27,86
2026-02-12 04:13:05,default,op-rbuilder-d7bd8784c-4vphh,71,74
2026-02-12 04:13:05,default,rollup-boost-cb6c88c87-6qqtb,7,6
2026-02-12 04:13:05,default,validator-5c45f686bc-p6d5w,26,30
2026-02-12 04:13:05,testing,contender-85bb797bc8-x54s5,20,22
2026-02-12 04:13:15,default,beacon-85cbbc7d7b-dr7z,71,169
2026-02-12 04:13:15,default,el-584bddccc7-ljpwp,10,39
2026-02-12 04:13:15,default,op-batcher-7ddcb69467-jprj9,5,22
2026-02-12 04:13:15,default,op-geth-75f4676cdc-n84lh,38,90
2026-02-12 04:13:15,default,op-node-fc4c5d564-dptkw,27,86
2026-02-12 04:13:15,default,op-rbuilder-d7bd8784c-4vphh,74,76
2026-02-12 04:13:15,default,rollup-boost-cb6c88c87-6qqtb,7,6
2026-02-12 04:13:15,default,validator-5c45f686bc-p6d5w,46,30
2026-02-12 04:13:15,testing,contender-85bb797bc8-x54s5,20,22
2026-02-12 04:13:25,default,beacon-85cbbc7d7b-dr7z,71,169
2026-02-12 04:13:25,default,el-584bddccc7-ljpwp,10,39
2026-02-12 04:13:25,default,op-batcher-7ddcb69467-jprj9,5,22
2026-02-12 04:13:25,default,op-geth-75f4676cdc-n84lh,39,93
2026-02-12 04:13:25,default,op-node-fc4c5d564-dptkw,26,86
2026-02-12 04:13:25,default,op-rbuilder-d7bd8784c-4vphh,66,76
2026-02-12 04:13:25,default,rollup-boost-cb6c88c87-6qqtb,8,6
2026-02-12 04:13:25,default,validator-5c45f686bc-p6d5w,32,29
2026-02-12 04:13:25,testing,contender-85bb797bc8-x54s5,20,21
2026-02-12 04:13:35,default,beacon-85cbbc7d7b-dr7z,68,169
2026-02-12 04:13:35,default,el-584bddccc7-ljpwp,8,40
2026-02-12 04:13:35,default,op-batcher-7ddcb69467-jprj9,5,22
2026-02-12 04:13:35,default,op-geth-75f4676cdc-n84lh,38,93
2026-02-12 04:13:35,default,op-node-fc4c5d564-dptkw,24,86
2026-02-12 04:13:35,default,op-rbuilder-d7bd8784c-4vphh,73,75
2026-02-12 04:13:35,default,rollup-boost-cb6c88c87-6qqtb,5,6
2026-02-12 04:13:35,default,validator-5c45f686bc-p6d5w,33,28
2026-02-12 04:13:35,testing,contender-85bb797bc8-x54s5,20,22
2026-02-12 04:13:45,default,beacon-85cbbc7d7b-dr7z,68,169
2026-02-12 04:13:45,default,el-584bddccc7-ljpwp,8,40
2026-02-12 04:13:45,default,op-batcher-7ddcb69467-jprj9,5,22
2026-02-12 04:13:45,default,op-geth-75f4676cdc-n84lh,38,93
2026-02-12 04:13:45,default,op-node-fc4c5d564-dptkw,24,86
2026-02-12 04:13:45,default,op-rbuilder-d7bd8784c-4vphh,73,75
2026-02-12 04:13:45,default,rollup-boost-cb6c88c87-6qqtb,5,6
2026-02-12 04:13:45,default,validator-5c45f686bc-p6d5w,33,28
2026-02-12 04:13:45,testing,contender-85bb797bc8-x54s5,20,22
2026-02-12 04:13:55,default,beacon-85cbbc7d7b-dr7z,68,169
2026-02-12 04:13:55,default,el-584bddccc7-ljpwp,9,38
2026-02-12 04:13:55,default,op-batcher-7ddcb69467-jprj9,5,22
2026-02-12 04:13:55,default,op-geth-75f4676cdc-n84lh,42,96
2026-02-12 04:13:55,default,op-node-fc4c5d564-dptkw,26,86
2026-02-12 04:13:55,default,op-rbuilder-d7bd8784c-4vphh,66,76
2026-02-12 04:13:55,default,rollup-boost-cb6c88c87-6qqtb,7,6
2026-02-12 04:13:55,default,validator-5c45f686bc-p6d5w,34,28
2026-02-12 04:13:55,testing,contender-85bb797bc8-x54s5,20,21
2026-02-12 04:14:06,default,beacon-85cbbc7d7b-dr7z,85,170
2026-02-12 04:14:06,default,el-584bddccc7-ljpwp,11,40
2026-02-12 04:14:06,default,op-batcher-7ddcb69467-jprj9,5,23
2026-02-12 04:14:06,default,op-geth-75f4676cdc-n84lh,36,97
2026-02-12 04:14:06,default,op-node-fc4c5d564-dptkw,26,86
2026-02-12 04:14:06,default,op-rbuilder-d7bd8784c-4vphh,65,77
2026-02-12 04:14:06,default,rollup-boost-cb6c88c87-6qqtb,7,6
2026-02-12 04:14:06,default,validator-5c45f686bc-p6d5w,35,31
2026-02-12 04:14:06,testing,contender-85bb797bc8-x54s5,20,22
2026-02-12 04:14:16,default,beacon-85cbbc7d7b-dr7z,85,170
2026-02-12 04:14:16,default,el-584bddccc7-ljpwp,11,40
2026-02-12 04:14:16,default,op-batcher-7ddcb69467-jprj9,5,23
2026-02-12 04:14:16,default,op-geth-75f4676cdc-n84lh,36,97
2026-02-12 04:14:16,default,op-node-fc4c5d564-dptkw,26,86
2026-02-12 04:14:16,default,op-rbuilder-d7bd8784c-4vphh,65,77
2026-02-12 04:14:16,default,rollup-boost-cb6c88c87-6qqtb,7,6
2026-02-12 04:14:16,default,validator-5c45f686bc-p6d5w,35,31
2026-02-12 04:14:16,testing,contender-85bb797bc8-x54s5,20,22
2026-02-12 04:14:26,default,beacon-85cbbc7d7b-dr7z,61,169
2026-02-12 04:14:26,default,el-584bddccc7-ljpwp,8,39
2026-02-12 04:14:26,default,op-batcher-7ddcb69467-jprj9,5,23
2026-02-12 04:14:26,default,op-geth-75f4676cdc-n84lh,39,99
2026-02-12 04:14:26,default,op-node-fc4c5d564-dptkw,26,88
2026-02-12 04:14:26,default,op-rbuilder-d7bd8784c-4vphh,67,77
2026-02-12 04:14:26,default,rollup-boost-cb6c88c87-6qqtb,7,6
2026-02-12 04:14:26,default,validator-5c45f686bc-p6d5w,30,29
2026-02-12 04:14:26,testing,contender-85bb797bc8-x54s5,19,22
2026-02-12 04:14:36,default,beacon-85cbbc7d7b-dr7z,91,170
2026-02-12 04:14:36,default,el-584bddccc7-ljpwp,10,39
2026-02-12 04:14:36,default,op-batcher-7ddcb69467-jprj9,5,23
2026-02-12 04:14:36,default,op-geth-75f4676cdc-n84lh,38,100
2026-02-12 04:14:36,default,op-node-fc4c5d564-dptkw,25,88
2026-02-12 04:14:36,default,op-rbuilder-d7bd8784c-4vphh,69,75
2026-02-12 04:14:36,default,rollup-boost-cb6c88c87-6qqtb,8,6
2026-02-12 04:14:36,default,validator-5c45f686bc-p6d5w,35,29
2026-02-12 04:14:36,testing,contender-85bb797bc8-x54s5,19,22
2026-02-12 04:14:46,default,beacon-85cbbc7d7b-dr7z,91,170
2026-02-12 04:14:46,default,el-584bddccc7-ljpwp,10,39
2026-02-12 04:14:46,default,op-batcher-7ddcb69467-jprj9,5,23
2026-02-12 04:14:46,default,op-geth-75f4676cdc-n84lh,38,100
2026-02-12 04:14:46,default,op-node-fc4c5d564-dptkw,25,88
2026-02-12 04:14:46,default,op-rbuilder-d7bd8784c-4vphh,69,75
2026-02-12 04:14:46,default,rollup-boost-cb6c88c87-6qqtb,8,6
2026-02-12 04:14:46,default,validator-5c45f686bc-p6d5w,35,29
2026-02-12 04:14:46,testing,contender-85bb797bc8-x54s5,19,22
2026-02-12 04:14:56,default,beacon-85cbbc7d7b-dr7z,63,182
2026-02-12 04:14:56,default,el-584bddccc7-ljpwp,9,40
2026-02-12 04:14:56,default,op-batcher-7ddcb69467-jprj9,5,23
2026-02-12 04:14:56,default,op-geth-75f4676cdc-n84lh,40,101
2026-02-12 04:14:56,default,op-node-fc4c5d564-dptkw,25,88
2026-02-12 04:14:56,default,op-rbuilder-d7bd8784c-4vphh,72,77
2026-02-12 04:14:56,default,rollup-boost-cb6c88c87-6qqtb,7,6
2026-02-12 04:14:56,default,validator-5c45f686bc-p6d5w,35,29
2026-02-12 04:14:56,testing,contender-85bb797bc8-x54s5,20,22
2026-02-12 04:15:06,default,beacon-85cbbc7d7b-dr7z,63,182
2026-02-12 04:15:06,default,el-584bddccc7-ljpwp,9,40
2026-02-12 04:15:06,default,op-batcher-7ddcb69467-jprj9,5,23
2026-02-12 04:15:06,default,op-geth-75f4676cdc-n84lh,39,101
2026-02-12 04:15:06,default,op-node-fc4c5d564-dptkw,28,89
2026-02-12 04:15:06,default,op-rbuilder-d7bd8784c-4vphh,74,78
2026-02-12 04:15:06,default,rollup-boost-cb6c88c87-6qqtb,6,6
2026-02-12 04:15:06,default,validator-5c45f686bc-p6d5w,41,29
2026-02-12 04:15:06,testing,contender-85bb797bc8-x54s5,20,22
2026-02-12 04:15:16,default,beacon-85cbbc7d7b-dr7z,63,182
2026-02-12 04:15:16,default,el-584bddccc7-ljpwp,9,40
2026-02-12 04:15:16,default,op-batcher-7ddcb69467-jprj9,5,23
2026-02-12 04:15:16,default,op-geth-75f4676cdc-n84lh,39,101
2026-02-12 04:15:16,default,op-node-fc4c5d564-dptkw,28,89
2026-02-12 04:15:16,default,op-rbuilder-d7bd8784c-4vphh,74,78
2026-02-12 04:15:16,default,rollup-boost-cb6c88c87-6qqtb,6,6
2026-02-12 04:15:16,default,validator-5c45f686bc-p6d5w,41,29
2026-02-12 04:15:16,testing,contender-85bb797bc8-x54s5,20,22
2026-02-12 04:15:27,default,beacon-85cbbc7d7b-dr7z,87,179
2026-02-12 04:15:27,default,el-584bddccc7-ljpwp,10,41
2026-02-12 04:15:27,default,op-batcher-7ddcb69467-jprj9,5,21
2026-02-12 04:15:27,default,op-geth-75f4676cdc-n84lh,40,102
2026-02-12 04:15:27,default,op-node-fc4c5d564-dptkw,24,89
2026-02-12 04:15:27,default,op-rbuilder-d7bd8784c-4vphh,69,81
2026-02-12 04:15:27,default,rollup-boost-cb6c88c87-6qqtb,6,6
2026-02-12 04:15:27,default,validator-5c45f686bc-p6d5w,39,28
2026-02-12 04:15:27,testing,contender-85bb797bc8-x54s5,20,22
2026-02-12 04:15:37,default,beacon-85cbbc7d7b-dr7z,67,178
2026-02-12 04:15:37,default,el-584bddccc7-ljpwp,12,42
2026-02-12 04:15:37,default,op-batcher-7ddcb69467-jprj9,5,21
2026-02-12 04:15:37,default,op-geth-75f4676cdc-n84lh,42,104
2026-02-12 04:15:37,default,op-node-fc4c5d564-dptkw,24,89
2026-02-12 04:15:37,default,op-rbuilder-d7bd8784c-4vphh,74,83
2026-02-12 04:15:37,default,rollup-boost-cb6c88c87-6qqtb,7,6
2026-02-12 04:15:37,default,validator-5c45f686bc-p6d5w,42,28
2026-02-12 04:15:37,testing,contender-85bb797bc8-x54s5,21,22
2026-02-12 04:15:47,default,beacon-85cbbc7d7b-dr7z,67,178
2026-02-12 04:15:47,default,el-584bddccc7-ljpwp,12,42
2026-02-12 04:15:47,default,op-batcher-7ddcb69467-jprj9,5,21
2026-02-12 04:15:47,default,op-geth-75f4676cdc-n84lh,42,104
2026-02-12 04:15:47,default,op-node-fc4c5d564-dptkw,24,89
2026-02-12 04:15:47,default,op-rbuilder-d7bd8784c-4vphh,74,83
2026-02-12 04:15:47,default,rollup-boost-cb6c88c87-6qqtb,7,6
2026-02-12 04:15:47,default,validator-5c45f686bc-p6d5w,42,28
2026-02-12 04:15:47,testing,contender-85bb797bc8-x54s5,21,22
2026-02-12 04:15:57,default,beacon-85cbbc7d7b-dr7z,83,178
2026-02-12 04:15:57,default,el-584bddccc7-ljpwp,8,41
2026-02-12 04:15:57,default,op-batcher-7ddcb69467-jprj9,5,21
2026-02-12 04:15:57,default,op-geth-75f4676cdc-n84lh,37,106
2026-02-12 04:15:57,default,op-node-fc4c5d564-dptkw,27,89
2026-02-12 04:15:57,default,op-rbuilder-d7bd8784c-4vphh,82,83
2026-02-12 04:15:57,default,rollup-boost-cb6c88c87-6qqtb,7,6
2026-02-12 04:15:57,default,validator-5c45f686bc-p6d5w,47,30
2026-02-12 04:15:57,testing,contender-85bb797bc8-x54s5,21,22
2026-02-12 04:16:07,default,beacon-85cbbc7d7b-dr7z,80,178
2026-02-12 04:16:07,default,el-584bddccc7-ljpwp,9,41
2026-02-12 04:16:07,default,op-batcher-7ddcb69467-jprj9,5,21
2026-02-12 04:16:07,default,op-geth-75f4676cdc-n84lh,41,109
2026-02-12 04:16:07,default,op-node-fc4c5d564-dptkw,26,89
2026-02-12 04:16:07,default,op-rbuilder-d7bd8784c-4vphh,71,84
2026-02-12 04:16:07,default,rollup-boost-cb6c88c87-6qqtb,7,6
2026-02-12 04:16:07,default,validator-5c45f686bc-p6d5w,37,29
2026-02-12 04:16:07,testing,contender-85bb797bc8-x54s5,21,22
2026-02-12 04:16:17,default,beacon-85cbbc7d7b-dr7z,80,178
