Row_Index,timestamp,num_pending_transactions,smoothed_pending_transactions
131,1770841147,738,865.5
132,1770841148,993,866.5
133,1770841149,740,867.5
134,1770841150,995,866.5
135,1770841151,738,865.5
136,1770841152,993,867.5
137,1770841153,742,870.5
138,1770841154,999,868.5
139,1770841155,738,866.5
140,1770841156,995,870.0
141,1770841157,745,873.5
142,1770841158,1002,872.0
143,1770841159,742,870.0
144,1770841160,998,869.5
145,1770841161,741,869.0
146,1770841162,997,867.0
147,1770841163,737,864.0
148,1770841164,991,863.5
149,1770841165,736,864.0
150,1770841166,992,867.5
151,1770841167,743,871.0
152,1770841168,999,872.0
153,1770841169,745,872.5
154,1770841170,1000,866.0
155,1770841171,732,863.0
156,1770841172,994,869.5
157,1770841173,745,872.5
158,1770841174,1000,872.0
159,1770841175,744,871.0
160,1770841176,998,865.0
161,1770841177,732,859.0
162,1770841178,986,858.0
163,1770841179,730,858.0
164,1770841180,986,865.0
165,1770841181,744,871.5
166,1770841182,999,870.5
167,1770841183,742,870.0
168,1770841184,998,868.5
169,1770841185,739,867.0
170,1770841186,995,866.0
171,1770841187,737,865.0
172,1770841188,993,866.5
173,1770841189,740,869.0
174,1770841190,998,871.0
175,1770841191,744,872.0
176,1770841192,1000,873.5
177,1770841193,747,875.0
178,1770841194,1003,874.0
179,1770841195,745,872.5
180,1770841196,1000,871.5
181,1770841197,743,870.5
182,1770841198,998,864.5
183,1770841199,731,858.0
184,1770841200,985,861.5
185,1770841201,738,865.5
186,1770841202,993,866.5
187,1770841203,740,868.0
188,1770841204,996,868.5
189,1770841205,741,868.5
190,1770841206,996,868.0
191,1770841207,740,868.0
192,1770841208,996,872.0
193,1770841209,748,876.0
194,1770841210,1004,873.0
195,1770841211,742,870.0
196,1770841212,998,871.5
197,1770841213,745,873.5
198,1770841214,1002,869.0
199,1770841215,736,863.5
200,1770841216,991,868.5
201,1770841217,746,873.5
202,1770841218,1001,872.0
203,1770841219,743,871.0
204,1770841220,999,873.0
205,1770841221,747,875.0
206,1770841222,1003,872.0
207,1770841223,741,869.0
208,1770841224,997,866.5
209,1770841225,736,863.5
210,1770841226,991,863.0
211,1770841227,735,865.5
212,1770841228,996,872.0
213,1770841229,748,875.5
214,1770841230,1003,874.5
215,1770841231,746,874.0
216,1770841232,1002,873.5
217,1770841233,745,872.5
218,1770841234,1000,870.5
219,1770841235,741,868.5
220,1770841236,996,868.0
221,1770841237,740,867.5
222,1770841238,995,869.5
223,1770841239,744,872.0
224,1770841240,1000,871.5
225,1770841241,743,870.5
226,1770841242,998,870.0
227,1770841243,742,869.5
228,1770841244,997,869.5
229,1770841245,742,869.5
230,1770841246,997,869.0
231,1770841247,741,868.5
232,1770841248,996,869.0
233,1770841249,742,870.5
234,1770841250,999,871.5
235,1770841251,744,872.0
236,1770841252,1000,872.5
237,1770841253,745,873.0
238,1770841254,1001,871.5
239,1770841255,742,869.5
240,1770841256,997,864.5
241,1770841257,732,859.5
242,1770841258,987,862.5
243,1770841259,738,865.5
244,1770841260,993,865.0
245,1770841261,737,864.5
246,1770841262,992,865.0
247,1770841263,738,866.0
248,1770841264,994,870.0
249,1770841265,746,874.5
250,1770841266,1003,874.0
251,1770841267,745,873.0
252,1770841268,1001,873.0
253,1770841269,745,872.5
254,1770841270,1000,869.0
255,1770841271,738,866.0
256,1770841272,994,866.0
257,1770841273,738,865.5
258,1770841274,993,865.0
259,1770841275,737,864.5
260,1770841276,992,868.0
261,1770841277,744,871.5
262,1770841278,999,869.5
263,1770841279,740,868.0
264,1770841280,996,870.5
265,1770841281,745,873.0
266,1770841282,1001,872.5
267,1770841283,744,874.0
268,1770841284,1004,874.5
269,1770841285,745,873.0
270,1770841286,1001,874.5
271,1770841287,748,876.0
272,1770841288,1004,874.0
273,1770841289,744,872.0
274,1770841290,1000,871.5
275,1770841291,743,871.0
276,1770841292,999,871.5
277,1770841293,744,871.5
278,1770841294,999,865.0
279,1770841295,731,859.0
280,1770841296,987,861.5
281,1770841297,736,863.0
282,1770841298,990,864.0
283,1770841299,738,865.5
284,1770841300,993,869.5
285,1770841301,746,873.5
286,1770841302,1001,873.5
287,1770841303,746,874.5
288,1770841304,1003,875.5
289,1770841305,748,875.5
290,1770841306,1003,874.0
291,1770841307,745,873.0
292,1770841308,1001,867.5
293,1770841309,734,861.5
294,1770841310,989,864.0
295,1770841311,739,866.0
296,1770841312,993,867.5
297,1770841313,742,870.0
298,1770841314,998,867.0
299,1770841315,736,863.5
300,1770841316,991,867.0
301,1770841317,743,870.5
302,1770841318,998,869.0
303,1770841319,740,868.0
304,1770841320,996,868.0
305,1770841321,740,870.5
306,1770841322,1001,873.0
307,1770841323,745,873.0
308,1770841324,1001,876.5
309,1770841325,752,880.5
310,1770841326,1009,872.5
311,1770841327,736,863.5
312,1770841328,991,865.5
313,1770841329,740,867.5
314,1770841330,995,867.0
315,1770841331,739,867.0
316,1770841332,995,816.0
317,1770841333,637,637.0
318,1770841334,637,380.5
319,1770841335,124,124.0
320,1770841336,124,62.0
321,1770841337,0,0.0
